Bairros,Abolicao,Acari,Agua Santa,Alto da Boa Vista,Anchieta,Andarai,Anil,Bancarios,Bangu,Barra de Guaratiba,Barros Filho,Benfica,Bento Ribeiro,Bonsucesso,Botafogo,Bras de Pina,Cachambi,Cacuia,Caju,Camorim,Campinho,Cascadura,Catete,Catumbi,Cavalcanti,Cidade de Deus,Cidade Nova,Cocota,Coelho Neto,Colegio,Complexo do Alemao,Copacabana,Cordovil,Cosme Velho,Cosmos,Costa Barros,Curicica,Del Castilho,Deodoro,Encantado,Engenheiro Leal,Engenho da Rainha,Engenho de Dentro,Engenho Novo,Estacio,Flamengo,Freguesia Ilha do Governador,Freguesia de Jacarepagua,Galeao,Gamboa,Gardenia Azul,Gavea,Gloria,Grajau,Guadalupe,Guaratiba,Higienopolis,Honorio Gurgel,Humaita,Imperial de Sao Cristovao,Inhauma,Inhoaiba,Ipanema,Iraja,Itanhanga,Jacare,Jacarepagua,Jacarezinho,Jardim America,Jardim Botanico,Jardim Carioca,Jardim Guanabara,Jardim Sulacap,Joa,Lagoa,Laranjeiras,Leblon,Leme,Lins de Vasconcelos,Madureira,Magalhaes Bastos,Mangueira,Manguinhos,Maracana,Mare,Marechal Hermes,Maria da Graca,Meier,Monero,Olaria,Oswaldo Cruz,Paciencia,Padre Miguel,Paqueta,Parada de Lucas,Parque Anchieta,Parque Columbia,Pavuna,Pechincha,Pedra de Guaratiba,Penha,Penha Circular,Piedade,Pilares,Pitangueiras,Portuguesa,Praca da Bandeira,Praca Seca,Praia da Bandeira,Quintino Bocaiuva,Ramos,Realengo,Recreio dos Bandeirantes,Riachuelo,Ribeira,Ricardo de Albuquerque,Rio Comprido,Rocha,Rocha Miranda,Rocinha,Sampaio,Santa Cruz,Santa Teresa,Santissimo,Santo Cristo,Sao Conrado,Sao Francisco Xavier,Saude,Senador Camara,Senador Vasconcelos,Sepetiba,Tanque,Taquara,Taua,Tijuca,Todos os Santos,Tomas Coelho,Turiacu,Urca,Vargem Grande,Vargem Pequena,Vasco da Gama,Vaz Lobo,Vicente de Carvalho,Vidigal,Vigario Geral,Vila Cosmos,Vila da Penha,Vila Isabel,Vila Valqueire,Vista Alegre,Zumbi
Sao Conrado,0.0,0.0,0.5418003662027348,0.545266826182042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621703683286461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5040817832249679,0.0,0.0,0.0,0.6041947088129943,0.0,0.5785185710441275,0.0,0.0,0.0,0.0,0.6113553305190121,0.0,0.0,0.0,0.7155247755170704,0.0,0.0,0.0,0.0,0.0,0.0,0.7185217049985179,0.0,0.0,0.0,0.5995861859464638,0.8055104756485634,0.0,0.6435305455564205,0.6883441681768773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246237630149456,0.0,0.0,0.0,0.0,0.5329924731798866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098032241196186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473246309397224,0.0,0.0,0.0,0.0,0.0,0.0,0.766299364803028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Francisco Xavier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5967683524674583,0.0,0.0,0.0,0.0,0.6711977032621197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181219840461729,0.0,0.0,0.0,0.0,0.0,0.5335603831558471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599968706725204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430679464381469,0.0,0.5191478534274462,0.6908800252741043,0.0,0.0,0.0,0.814514985997664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5487153802940342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020163415123462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013341231378277,0.0,0.0,0.504240966588167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930524644490264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250209189333879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594908456749547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356379839529214,0.5355284293240871,0.0,0.0,0.0,0.0,0.0,0.0,0.6280167916522212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157841757602623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senador Camara,0.0,0.5376105205917735,0.0,0.0,0.6102705404068341,0.0,0.0,0.0,0.8779858800826018,0.0,0.5725194837222054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357311796169227,0.0,0.0,0.8171419085868924,0.0,0.0,0.0,0.0,0.5012307708243489,0.0,0.0,0.0,0.0,0.797917161313222,0.6867676011254872,0.0,0.0,0.6714125908444177,0.0,0.7427477956594752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600501888917813,0.0,0.0,0.603615209320004,0.0,0.0,0.0,0.8046766531045685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071082238641982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748045496108947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377800842331493,0.8829613017730406,0.0,0.0,0.7528582912713903,0.5404956434538125,0.5309599679424156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666776969560388,0.0,0.786602813865205,0.0,0.0,0.0,0.5878065214115655,0.0,0.0,0.5387471846491642,0.0,0.0,0.0,0.0,0.8868351889696712,0.0,0.0,0.0,0.0,0.0,0.8872166832186213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862576677424158,0.0,0.0,0.0,0.6016480675835998,0.0,0.0,0.0,0.0,0.0
Senador Vasconcelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7498160419155824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172867668174091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231757641170611,0.0,0.0,0.0,0.6851290458664959,0.0,0.5872351601156508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149741587749567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348974507414681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124208608347281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788069036648354,0.8082948025533949,0.0,0.0,0.5830650058288712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508137711472713,0.0,0.8041050247662068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867275984462708,0.0,0.0,0.0,0.0,0.8872166832186213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54074811910743,0.0,0.0,0.0,0.621943387179603,0.0,0.0,0.0,0.0,0.0
Sepetiba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435420078766081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7564959302281954,0.0,0.0,0.0,0.0,0.0,0.5355753871332057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190176876107907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201667467880858,0.0,0.5449800371309838,0.0,0.0,0.0,0.0,0.0,0.9233509101069747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528130346757898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759710002937261,0.8220956988460526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanque,0.0,0.0,0.5052545958492703,0.6123272829416369,0.0,0.0,0.0,0.0,0.0,0.5314945163358413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332633497001841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272214766356256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688571426850836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885443897047682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238688874708749,0.0,0.0,0.0,0.0,0.5013468586644749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541114795291587,0.5843920270766577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465706270518918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5316543888686696,0.0,0.0,0.6473246309397224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6004882466915543,0.6137100296259116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154735117966547,0.0,0.0
Taquara,0.0,0.0,0.0,0.0,0.0,0.0,0.5219581331663238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687085949701046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630557531603356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408824535379557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615336627094758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544655488250054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692667285979587,0.0,0.8499211619446911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472827008318639,0.8232090858995268,0.0,0.0,0.6256324950168904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057138486931702
Tijuca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9190374766109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568830726250873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421508678738892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260151804938093,0.0,0.5261541028148485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264684555790223,0.0,0.0,0.6537854205658503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817518903749278,0.0,0.0,0.0,0.0,0.0,0.0,0.688151545266394,0.0,0.0,0.0,0.6778663854966815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todos os Santos,0.8907399806821515,0.0,0.0,0.0,0.0,0.7922931561678227,0.0,0.0,0.0,0.0,0.0,0.0,0.7857612736166972,0.0,0.0,0.0,0.9513696278676044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865598219942553,0.0,0.0,0.6923689186251646,0.5908241721641366,0.0,0.5451386969507414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747098183713351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861414598863567,0.0,0.0,0.0,0.0,0.505883148719196,0.5957533483204824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078072517847377,0.5376369632625667,0.0,0.6722283853790331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004476831212089,0.0,0.0,0.0,0.7262445335614143,0.5886055881756972,0.0,0.0,0.6011577063597124,0.0,0.0,0.0,0.0,0.0,0.0,0.6167324555975952,0.0,0.0,0.0,0.5629204018743542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238714431546278,0.5450420719391544,0.0,0.0
Tomas Coelho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223200969172034,0.0,0.0,0.0,0.0,0.5181109051416473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288955856111466,0.0,0.0,0.0,0.0,0.7308530147496426,0.0,0.0,0.0,0.9630066589952657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070106646300357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348941844248355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turiacu,0.0,0.0,0.0,0.0,0.5169265222230116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7267648443880094,0.0,0.0,0.5165298999559669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950487794611508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069740589730368,0.0,0.6081739765877127,0.7604603364229037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268695228346457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139828678908181,0.0,0.0,0.522134286635577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579031803392319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312576188270068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557004740809482,0.0
Urca,0.0,0.0,0.5065679720585751,0.0,0.0,0.5887669886307086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5197169171137518,0.0,0.6342706070604665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611510672444776,0.0,0.6792472553346021,0.0,0.0,0.0,0.0,0.7754119888354188,0.0,0.0,0.0,0.7058803898479918,0.0,0.0,0.0,0.0,0.0,0.0,0.7602995927017946,0.0,0.0,0.0,0.7638109309821282,0.8353303120483982,0.6574741330393498,0.5967181063146219,0.8841521015812309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260396736504178,0.5349593270448506,0.0,0.0,0.5312172596840037,0.0,0.0,0.0,0.0,0.0,0.5910333464102168,0.0,0.0,0.766299364803028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vargem Grande,0.0,0.0,0.0,0.5611304291048267,0.0,0.0,0.0,0.0,0.0,0.8168703993390466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249498610180611,0.0,0.8918172927686212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194944807046487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5552977351763149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399340893161275,0.0,0.5371832637560507,0.0,0.0,0.0,0.0,0.0,0.7818781467686652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860755072274524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759710002937261,0.6004882466915543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347510048593621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vargem Pequena,0.0,0.0,0.0,0.5529166639180747,0.0,0.0,0.0,0.0,0.0,0.8722420511669621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102642711588885,0.0,0.9288164453298037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560743010452184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821169671827539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555711516881777,0.0,0.52600892048823,0.0,0.0,0.0,0.0,0.0,0.8875929078571934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094058467013128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8220956988460526,0.6137100296259116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347510048593621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vasco da Gama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375817074632346,0.0,0.0,0.0,0.0,0.5281019610160462,0.0,0.0,0.0,0.0,0.0,0.0,0.5047597421563572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456248822919979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427633144519986,0.0,0.6885637505643367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520718994927337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884593111167301,0.0,0.5487153802940342,0.6157841757602623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vaz Lobo,0.0,0.0,0.0,0.0,0.7655979141974734,0.0,0.0,0.0,0.5864827969190592,0.0,0.0,0.0,0.0,0.0,0.0,0.6406629534346556,0.0,0.0,0.0,0.0,0.0,0.82601610476706,0.0,0.0,0.8887985351781195,0.0,0.0,0.0,0.572734532682962,0.6615765744759365,0.0,0.0,0.0,0.0,0.0,0.5474488656997472,0.0,0.0,0.0,0.0,0.7990824632067028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204031787260743,0.0,0.0,0.7653163503842878,0.0,0.0,0.0,0.0,0.0,0.526181387030067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096183548960201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6117888142436411,0.0,0.8179218958682731,0.0,0.0,0.642253705885658,0.0,0.5367486004350703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245993003237355,0.0,0.0,0.0,0.0,0.0,0.7527975321221825,0.0,0.0,0.8303972722514926,0.0,0.0,0.0,0.0,0.5800216498516781,0.0,0.0,0.0,0.0,0.6862576677424158,0.54074811910743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312576188270068,0.0,0.0,0.0,0.0,0.0,0.5262443579881015,0.0,0.0,0.6994297169844531,0.5484102410792329,0.0,0.0,0.549314928440937,0.0
